investor_id,investor_name,city,age_group,fund_name,monthly_investment,sip_start_date,sip_end_date,missed_payments,status,churn
INV04423,Ravi Verma,Mumbai,25-35,ICICI Pru Bluechip Fund,2000,2017-06-01,2021-09-01,40,stopped,1
INV04424,Sunil Menon,Nagpur,25-35,Mirae Asset Emerging Bluechip Fund,2500,2016-07-01,,42,active,0
INV04425,Pranav Chopra,Pune,55+,Axis Long Term Equity Fund,4000,2017-05-01,,44,active,0
INV04426,Preeti Dubey,Chandigarh,25-35,SBI Small Cap Fund,11500,2019-10-01,2021-10-01,38,stopped,1
INV04427,Deepa Sinha,Hyderabad,25-35,Kotak Emerging Equity Fund,9500,2022-04-01,2023-03-01,21,stopped,1
INV04428,Nitin Menon,Chennai,36-45,Axis Bluechip Fund,3500,2015-03-01,2016-04-01,62,stopped,1
INV04429,Vikram Rao,Nagpur,36-45,Nippon India Small Cap Fund,4500,2021-01-01,2024-04-01,25,stopped,1
INV04430,Mala Mehta,Chennai,25-35,ICICI Pru Value Discovery Fund,2000,2016-08-01,2021-11-01,46,stopped,1
INV04431,Sunil Shukla,Vadodara,36-45,ICICI Pru Value Discovery Fund,3000,2022-04-01,2023-10-01,14,stopped,1
INV04432,Manish Khanna,Hyderabad,36-45,Kotak Standard Multicap Fund,9000,2021-04-01,2024-06-01,14,stopped,1
INV04433,Anil Agarwal,Kolkata,25-35,ICICI Pru Bluechip Fund,3000,2020-02-01,2023-01-01,15,stopped,1
INV04434,Ananya Kapoor,Surat,55+,Canara Robeco Emerging Equities,9000,2015-10-01,2018-01-01,66,stopped,1
INV04435,Deepa Pillai,Surat,36-45,DSP Mid Cap Fund,18000,2015-12-01,,45,active,0
INV04436,Pooja Saxena,Kochi,46-55,Canara Robeco Emerging Equities,3000,2021-02-01,2024-11-01,26,stopped,1
INV04437,Vijay Sharma,Lucknow,36-45,Axis Bluechip Fund,4000,2016-02-01,,50,active,0
INV04438,Geeta Rao,Chandigarh,25-35,HDFC Mid-Cap Opportunities Fund,3000,2018-08-01,,41,active,0
INV04439,Deepa Singh,Pune,55+,UTI Flexi Cap Fund,2500,2020-04-01,,22,active,0
INV04440,Kavya Agarwal,Ahmedabad,55+,Axis Bluechip Fund,5500,2018-12-01,,27,active,0
INV04441,Vikram Shukla,Bangalore,25-35,HDFC Mid-Cap Opportunities Fund,3000,2015-06-01,2023-12-01,43,stopped,1
INV04442,Sunita Gupta,Delhi,25-35,Parag Parikh Flexi Cap Fund,5000,2022-04-01,,15,active,0
INV04443,Anil Mehta,Kochi,36-45,SBI Small Cap Fund,1500,2018-04-01,,52,active,0
INV04444,Pooja Chauhan,Lucknow,25-35,HDFC Mid-Cap Opportunities Fund,2000,2019-07-01,,39,active,0
INV04445,Sneha Chopra,Chandigarh,25-35,Canara Robeco Emerging Equities,5500,2016-10-01,2022-01-01,60,stopped,1
INV04446,Vijay Gupta,Kochi,46-55,Mirae Asset Emerging Bluechip Fund,8000,2022-09-01,,13,active,0
INV04447,Yogesh Bansal,Nagpur,46-55,Axis Bluechip Fund,5000,2022-11-01,,16,active,0
INV04448,Ravi Rao,Indore,36-45,Kotak Standard Multicap Fund,3500,2016-10-01,2019-10-01,51,stopped,1
INV04449,Shweta Rao,Pune,55+,Nippon India Small Cap Fund,7000,2015-04-01,2016-11-01,51,stopped,1
INV04450,Arjun Reddy,Indore,55+,Mirae Asset Emerging Bluechip Fund,15000,2016-08-01,2023-09-01,42,stopped,1
INV04451,Pooja Reddy,Bangalore,36-45,DSP Mid Cap Fund,7500,2020-08-01,2023-05-01,29,stopped,1
INV04452,Nitin Nair,Kochi,36-45,HDFC Mid-Cap Opportunities Fund,3500,2022-05-01,2023-09-01,18,stopped,1
INV04453,Sunil Mishra,Ahmedabad,25-35,Canara Robeco Emerging Equities,29000,2022-01-01,2023-08-01,28,stopped,1
INV04454,Sanjay Chopra,Mumbai,25-35,HDFC Flexi Cap Fund,5000,2021-07-01,2022-07-01,20,stopped,1
INV04455,Meena Rao,Bangalore,46-55,Mirae Asset Emerging Bluechip Fund,4000,2022-10-01,2024-02-01,13,stopped,1
INV04456,Sunita Singh,Surat,25-35,Kotak Emerging Equity Fund,2000,2020-07-01,,30,active,0
INV04457,Priya Chopra,Hyderabad,25-35,Axis Long Term Equity Fund,5500,2022-06-01,,18,active,0
INV04458,Amit Saxena,Kochi,25-35,UTI Flexi Cap Fund,8000,2022-04-01,,13,active,0
INV04459,Vivek Khanna,Kochi,25-35,Kotak Standard Multicap Fund,4500,2022-07-01,2024-06-01,14,stopped,1
INV04460,Harish Joshi,Surat,46-55,Axis Long Term Equity Fund,3500,2016-12-01,2024-05-01,55,stopped,1
INV04461,Divya Malhotra,Lucknow,36-45,HDFC Flexi Cap Fund,2500,2015-12-01,,40,active,0
INV04462,Lakshmi Reddy,Ahmedabad,25-35,UTI Flexi Cap Fund,5000,2016-06-01,2023-05-01,33,stopped,1
INV04463,Anjali Sinha,Jaipur,36-45,Canara Robeco Emerging Equities,5500,2022-05-01,,18,active,0
INV04464,Sneha Sharma,Surat,36-45,HDFC Mid-Cap Opportunities Fund,17000,2015-03-01,,54,active,0
INV04465,Harish Mishra,Nagpur,25-35,Nippon India Growth Fund,11000,2015-07-01,,44,active,0
INV04466,Ananya Patel,Surat,36-45,UTI Flexi Cap Fund,1500,2015-12-01,,45,active,0
INV04467,Puja Dubey,Chennai,25-35,Franklin India Prima Fund,2500,2019-12-01,2021-09-01,44,stopped,1
INV04468,Priya Pillai,Delhi,36-45,Mirae Asset Large Cap Fund,9000,2021-05-01,,17,active,0
INV04469,Manoj Chopra,Ahmedabad,36-45,HDFC Flexi Cap Fund,5000,2018-12-01,2023-09-01,30,stopped,1
INV04470,Manoj Rao,Kochi,25-35,Kotak Standard Multicap Fund,24500,2022-09-01,2024-06-01,11,stopped,1
INV04471,Anjali Reddy,Lucknow,36-45,Axis Bluechip Fund,8500,2016-08-01,,40,active,0
INV04472,Deepa Kumar,Nagpur,36-45,Mirae Asset Large Cap Fund,10500,2021-10-01,2024-02-01,15,stopped,1
INV04473,Swati Rao,Visakhapatnam,36-45,Nippon India Small Cap Fund,2000,2016-09-01,2019-12-01,40,stopped,1
INV04474,Lakshmi Verma,Vadodara,46-55,Axis Long Term Equity Fund,5000,2020-09-01,,18,active,0
INV04475,Gaurav Nair,Ahmedabad,25-35,Axis Bluechip Fund,8000,2019-02-01,,19,active,0
INV04476,Nandini Shukla,Ahmedabad,25-35,Franklin India Prima Fund,9500,2018-01-01,,37,active,0
INV04477,Nandini Nair,Delhi,46-55,Parag Parikh Flexi Cap Fund,6500,2019-09-01,,18,active,0
INV04478,Swati Sharma,Chennai,25-35,DSP Mid Cap Fund,22500,2018-08-01,2019-12-01,29,stopped,1
INV04479,Sunita Iyer,Surat,36-45,ICICI Pru Bluechip Fund,17500,2016-02-01,2020-03-01,43,stopped,1
INV04480,Arjun Mishra,Nagpur,25-35,Axis Bluechip Fund,5500,2020-03-01,2023-10-01,22,stopped,1
INV04481,Sneha Yadav,Pune,46-55,Mirae Asset Emerging Bluechip Fund,4500,2016-01-01,,46,active,0
INV04482,Dinesh Kapoor,Vadodara,46-55,Franklin India Prima Fund,4500,2021-11-01,2022-05-01,22,stopped,1
INV04483,Divya Khanna,Mumbai,25-35,Nippon India Growth Fund,6500,2017-05-01,,44,active,0
INV04484,Yogesh Reddy,Bangalore,46-55,ICICI Pru Value Discovery Fund,2500,2020-07-01,2021-06-01,23,stopped,1
INV04485,Suresh Nair,Hyderabad,25-35,Mirae Asset Large Cap Fund,3000,2018-01-01,2018-11-01,27,stopped,1
INV04486,Rohini Mehta,Ahmedabad,25-35,Mirae Asset Large Cap Fund,5000,2015-05-01,2023-08-01,72,stopped,1
INV04487,Harish Chaudhary,Jaipur,25-35,Canara Robeco Emerging Equities,22500,2017-06-01,2018-05-01,52,stopped,1
INV04488,Gaurav Sinha,Delhi,55+,Kotak Standard Multicap Fund,10000,2021-02-01,,25,active,0
INV04489,Deepa Kumar,Pune,46-55,DSP Mid Cap Fund,13500,2018-04-01,2023-04-01,34,stopped,1
INV04490,Ashish Mehta,Jaipur,25-35,Mirae Asset Large Cap Fund,3500,2017-01-01,2018-02-01,50,stopped,1
INV04491,Kavya Mishra,Chandigarh,36-45,DSP Mid Cap Fund,4500,2021-08-01,,26,active,0
INV04492,Vivek Verma,Indore,25-35,Mirae Asset Emerging Bluechip Fund,6500,2016-07-01,,41,active,0
INV04493,Arjun Chaudhary,Chennai,36-45,SBI Bluechip Fund,9000,2020-12-01,2023-04-01,23,stopped,1
INV04494,Mala Dubey,Bhopal,25-35,UTI Flexi Cap Fund,15000,2020-06-01,,24,active,0
INV04495,Vivek Nair,Pune,46-55,SBI Bluechip Fund,10000,2015-04-01,,40,active,0
INV04496,Mala Khanna,Chennai,36-45,Axis Long Term Equity Fund,6000,2015-06-01,,54,active,0
INV04497,Preeti Gupta,Surat,36-45,HDFC Flexi Cap Fund,6000,2015-11-01,2020-02-01,51,stopped,1
INV04498,Sunil Chopra,Pune,36-45,SBI Bluechip Fund,4500,2021-05-01,,20,active,0
INV04499,Yogesh Joshi,Bhopal,36-45,ICICI Pru Value Discovery Fund,7500,2021-02-01,2022-09-01,19,stopped,1
INV04500,Divya Kapoor,Jaipur,36-45,Kotak Emerging Equity Fund,30500,2016-03-01,2021-06-01,51,stopped,1
INV04501,Rahul Kapoor,Mumbai,46-55,HDFC Mid-Cap Opportunities Fund,16500,2021-09-01,2024-05-01,14,stopped,1
INV04502,Sanjay Joshi,Indore,46-55,Kotak Emerging Equity Fund,3000,2019-06-01,,40,active,0
INV04503,Swati Pillai,Mumbai,36-45,Mirae Asset Emerging Bluechip Fund,500,2016-09-01,2020-11-01,63,stopped,1
INV04504,Rohan Sinha,Chennai,46-55,Kotak Emerging Equity Fund,4000,2018-07-01,2021-07-01,43,stopped,1
INV04505,Kuldeep Sharma,Delhi,55+,Aditya Birla SL Frontline Equity,8500,2019-12-01,,23,active,0
INV04506,Anjali Singh,Kolkata,36-45,HDFC Flexi Cap Fund,4500,2021-10-01,,7,active,0
INV04507,Lakshmi Kapoor,Bhopal,25-35,Parag Parikh Flexi Cap Fund,10500,2022-03-01,2023-12-01,8,stopped,1
INV04508,Mala Khanna,Hyderabad,46-55,Nippon India Small Cap Fund,5000,2017-10-01,,54,active,0
INV04509,Sneha Kumar,Hyderabad,36-45,Axis Bluechip Fund,1500,2015-07-01,,56,active,0
INV04510,Puja Dubey,Surat,46-55,ICICI Pru Value Discovery Fund,5500,2021-04-01,2023-02-01,21,stopped,1
INV04511,Sanjay Yadav,Bhopal,36-45,SBI Small Cap Fund,6000,2021-03-01,2024-04-01,20,stopped,1
INV04512,Sunita Reddy,Indore,36-45,HDFC Mid-Cap Opportunities Fund,5000,2019-12-01,2023-02-01,27,stopped,1
INV04513,Amit Rao,Kochi,36-45,Canara Robeco Emerging Equities,15000,2015-03-01,,57,active,0
INV04514,Meena Singh,Hyderabad,25-35,Parag Parikh Flexi Cap Fund,2000,2017-06-01,2021-07-01,33,stopped,1
INV04515,Ravi Khanna,Bhopal,36-45,SBI Bluechip Fund,16500,2019-01-01,2021-06-01,34,stopped,1
INV04516,Rekha Pandey,Indore,36-45,ICICI Pru Value Discovery Fund,4500,2015-09-01,,43,active,0
INV04517,Anjali Agarwal,Delhi,25-35,Canara Robeco Emerging Equities,4000,2022-03-01,2023-06-01,29,stopped,1
INV04518,Swati Dubey,Kolkata,46-55,HDFC Flexi Cap Fund,19000,2019-12-01,2022-05-01,23,stopped,1
INV04519,Geeta Iyer,Ahmedabad,25-35,ICICI Pru Bluechip Fund,15500,2015-02-01,2023-11-01,72,stopped,1
INV04520,Rahul Mehta,Lucknow,36-45,Axis Bluechip Fund,6500,2022-08-01,,6,active,0
INV04521,Geeta Nair,Kolkata,46-55,Axis Long Term Equity Fund,4000,2021-09-01,2023-04-01,20,stopped,1
INV04522,Kuldeep Saxena,Nagpur,25-35,Nippon India Growth Fund,2000,2015-05-01,2020-11-01,51,stopped,1
INV04523,Preeti Tiwari,Delhi,46-55,DSP Mid Cap Fund,8000,2019-11-01,2024-09-01,31,stopped,1
INV04524,Archana Shukla,Chennai,25-35,HDFC Mid-Cap Opportunities Fund,9500,2015-07-01,2017-07-01,52,stopped,1
INV04525,Rajesh Reddy,Delhi,55+,Canara Robeco Emerging Equities,13500,2018-11-01,,54,active,0
INV04526,Manish Gupta,Chennai,25-35,Franklin India Prima Fund,1000,2022-11-01,2024-01-01,19,stopped,1
INV04527,Sunil Kapoor,Indore,55+,Kotak Standard Multicap Fund,2000,2019-07-01,,36,active,0
INV04528,Rekha Mehta,Chandigarh,46-55,HDFC Mid-Cap Opportunities Fund,5500,2021-01-01,,20,active,0
INV04529,Puja Reddy,Surat,36-45,Canara Robeco Emerging Equities,2500,2016-07-01,2019-05-01,64,stopped,1
INV04530,Manish Tiwari,Nagpur,25-35,Parag Parikh Flexi Cap Fund,4500,2022-07-01,,9,active,0
INV04531,Dinesh Patel,Indore,36-45,SBI Small Cap Fund,11000,2017-04-01,,61,active,0
INV04532,Mala Mishra,Jaipur,25-35,Aditya Birla SL Frontline Equity,1000,2015-11-01,2016-11-01,55,stopped,1
INV04533,Kuldeep Joshi,Bangalore,55+,HDFC Mid-Cap Opportunities Fund,2000,2017-06-01,2020-02-01,49,stopped,1
INV04534,Neha Khanna,Kochi,25-35,Mirae Asset Emerging Bluechip Fund,2000,2017-02-01,2022-08-01,32,stopped,1
INV04535,Sanjay Rao,Delhi,55+,Canara Robeco Emerging Equities,2500,2019-05-01,,58,active,0
INV04536,Karthik Pandey,Mumbai,25-35,Parag Parikh Flexi Cap Fund,10000,2020-03-01,,17,active,0
INV04537,Mala Menon,Indore,25-35,Kotak Standard Multicap Fund,7500,2016-06-01,,42,active,0
INV04538,Ananya Iyer,Visakhapatnam,36-45,SBI Bluechip Fund,4500,2022-11-01,2024-04-01,8,stopped,1
INV04539,Gaurav Chopra,Bhopal,36-45,Kotak Emerging Equity Fund,3500,2016-05-01,2020-10-01,56,stopped,1
INV04540,Vivek Bansal,Kolkata,46-55,Nippon India Small Cap Fund,11500,2017-11-01,,41,active,0
INV04541,Rahul Malhotra,Nagpur,25-35,Mirae Asset Emerging Bluechip Fund,15000,2015-02-01,2022-08-01,46,stopped,1
INV04542,Ravi Patel,Hyderabad,25-35,SBI Bluechip Fund,6000,2021-01-01,2023-09-01,25,stopped,1
INV04543,Amit Dubey,Nagpur,25-35,Parag Parikh Flexi Cap Fund,1500,2020-07-01,2023-04-01,16,stopped,1
INV04544,Divya Rao,Surat,25-35,SBI Bluechip Fund,1500,2015-03-01,,54,active,0
INV04545,Sunita Singh,Mumbai,46-55,ICICI Pru Value Discovery Fund,5000,2021-08-01,2024-08-01,20,stopped,1
INV04546,Suresh Nair,Chennai,36-45,DSP Mid Cap Fund,10000,2017-10-01,,34,active,0
INV04547,Priya Kumar,Delhi,36-45,DSP Mid Cap Fund,21000,2022-04-01,,20,active,0
INV04548,Suresh Shukla,Nagpur,25-35,Mirae Asset Emerging Bluechip Fund,1000,2020-02-01,2023-06-01,30,stopped,1
INV04549,Meena Kumar,Bhopal,36-45,Mirae Asset Large Cap Fund,3000,2015-06-01,2017-07-01,39,stopped,1
INV04550,Anjali Iyer,Lucknow,46-55,Axis Bluechip Fund,8500,2017-08-01,,37,active,0
INV04551,Priya Tiwari,Chandigarh,25-35,Mirae Asset Emerging Bluechip Fund,2500,2016-02-01,2022-02-01,58,stopped,1
INV04552,Ravi Yadav,Indore,25-35,Kotak Emerging Equity Fund,12500,2020-01-01,,40,active,0
INV04553,Geeta Malhotra,Kochi,36-45,Kotak Standard Multicap Fund,7000,2019-04-01,,23,active,0
INV04554,Anil Bansal,Delhi,36-45,Kotak Emerging Equity Fund,7000,2017-06-01,2024-03-01,48,stopped,1
INV04555,Mala Yadav,Vadodara,36-45,Canara Robeco Emerging Equities,1500,2019-03-01,2022-12-01,30,stopped,1
INV04556,Sanjay Mishra,Delhi,36-45,Franklin India Prima Fund,1500,2022-12-01,2024-04-01,10,stopped,1
INV04557,Rahul Rao,Kochi,36-45,Parag Parikh Flexi Cap Fund,5500,2021-05-01,,17,active,0
INV04558,Priya Khanna,Chandigarh,25-35,Canara Robeco Emerging Equities,3000,2018-05-01,2022-03-01,39,stopped,1
INV04559,Geeta Agarwal,Vadodara,25-35,ICICI Pru Value Discovery Fund,25000,2019-11-01,,15,active,0
INV04560,Arjun Nair,Ahmedabad,25-35,Nippon India Growth Fund,5000,2015-07-01,,55,active,0
INV04561,Nandini Singh,Bhopal,25-35,Parag Parikh Flexi Cap Fund,1500,2015-10-01,,34,active,0
INV04562,Gaurav Iyer,Pune,46-55,Mirae Asset Emerging Bluechip Fund,8500,2017-09-01,2021-12-01,37,stopped,1
INV04563,Lakshmi Chauhan,Ahmedabad,36-45,UTI Flexi Cap Fund,6000,2021-05-01,,17,active,0
INV04564,Lata Gupta,Delhi,25-35,Mirae Asset Emerging Bluechip Fund,7000,2019-10-01,2023-03-01,20,stopped,1
INV04565,Kavya Khanna,Ahmedabad,25-35,Nippon India Small Cap Fund,2500,2020-01-01,2023-06-01,30,stopped,1
INV04566,Swati Kumar,Surat,46-55,Axis Bluechip Fund,4500,2018-12-01,,24,active,0
INV04567,Kavya Gupta,Bangalore,46-55,ICICI Pru Value Discovery Fund,7000,2019-02-01,2022-02-01,21,stopped,1
INV04568,Ananya Tiwari,Ahmedabad,36-45,Aditya Birla SL Frontline Equity,4000,2019-04-01,2022-10-01,36,stopped,1
INV04569,Swati Mehta,Indore,25-35,HDFC Flexi Cap Fund,23500,2021-04-01,,13,active,0
INV04570,Preeti Joshi,Jaipur,25-35,Kotak Standard Multicap Fund,5000,2015-05-01,2023-02-01,55,stopped,1
INV04571,Rajesh Gupta,Bangalore,25-35,Axis Bluechip Fund,2000,2018-08-01,2020-08-01,39,stopped,1
INV04572,Nandini Yadav,Mumbai,25-35,Aditya Birla SL Frontline Equity,7000,2018-06-01,2021-10-01,35,stopped,1
INV04573,Rohini Khanna,Kolkata,25-35,Nippon India Growth Fund,6000,2015-05-01,,42,active,0
INV04574,Sneha Dubey,Bhopal,25-35,Nippon India Small Cap Fund,10500,2015-03-01,2015-12-01,68,stopped,1
INV04575,Deepa Bansal,Delhi,46-55,DSP Mid Cap Fund,6500,2022-04-01,2023-04-01,15,stopped,1
INV04576,Divya Chopra,Vadodara,36-45,SBI Small Cap Fund,5500,2016-06-01,2024-07-01,51,stopped,1
INV04577,Vivek Chaudhary,Lucknow,55+,SBI Small Cap Fund,4500,2017-04-01,2024-07-01,81,stopped,1
INV04578,Vijay Dubey,Pune,46-55,Parag Parikh Flexi Cap Fund,24000,2019-05-01,,15,active,0
INV04579,Vivek Reddy,Kolkata,36-45,ICICI Pru Value Discovery Fund,4500,2021-05-01,,17,active,0
INV04580,Manish Tiwari,Bangalore,25-35,ICICI Pru Bluechip Fund,2000,2020-03-01,2021-08-01,29,stopped,1
INV04581,Kavya Malhotra,Mumbai,36-45,UTI Flexi Cap Fund,5500,2022-10-01,,12,active,0
INV04582,Dinesh Pillai,Kolkata,36-45,Canara Robeco Emerging Equities,1500,2015-07-01,2021-07-01,71,stopped,1
INV04583,Sanjay Malhotra,Jaipur,46-55,ICICI Pru Bluechip Fund,2500,2019-04-01,,27,active,0
INV04584,Rohini Chauhan,Vadodara,25-35,Canara Robeco Emerging Equities,5500,2021-04-01,,28,active,0
INV04585,Vivek Dubey,Ahmedabad,36-45,Canara Robeco Emerging Equities,1000,2016-07-01,2020-04-01,72,stopped,1
INV04586,Karthik Malhotra,Bangalore,36-45,Nippon India Small Cap Fund,9500,2016-09-01,,50,active,0
INV04587,Ashish Shukla,Pune,36-45,UTI Flexi Cap Fund,6000,2021-06-01,,15,active,0
INV04588,Vivek Singh,Surat,55+,HDFC Mid-Cap Opportunities Fund,4000,2016-12-01,2022-07-01,49,stopped,1
INV04589,Arjun Iyer,Kolkata,25-35,Nippon India Small Cap Fund,5500,2016-08-01,2020-01-01,55,stopped,1
INV04590,Yogesh Yadav,Chandigarh,25-35,Axis Bluechip Fund,2500,2021-08-01,2022-02-01,13,stopped,1
INV04591,Swati Dubey,Nagpur,46-55,Franklin India Prima Fund,5000,2015-03-01,2023-07-01,60,stopped,1
INV04592,Rajesh Sinha,Nagpur,36-45,Parag Parikh Flexi Cap Fund,2000,2018-11-01,2023-03-01,16,stopped,1
INV04593,Lata Yadav,Delhi,25-35,SBI Small Cap Fund,3000,2018-02-01,2022-07-01,52,stopped,1
INV04594,Arjun Nair,Kochi,36-45,ICICI Pru Value Discovery Fund,8000,2021-10-01,,16,active,0
INV04595,Pranav Kapoor,Ahmedabad,46-55,SBI Bluechip Fund,21500,2020-09-01,2024-02-01,17,stopped,1
INV04596,Vijay Reddy,Surat,36-45,SBI Small Cap Fund,3000,2018-09-01,2023-10-01,40,stopped,1
INV04597,Meena Reddy,Mumbai,36-45,SBI Small Cap Fund,3000,2022-01-01,2024-09-01,24,stopped,1
INV04598,Manish Kapoor,Bhopal,25-35,DSP Mid Cap Fund,15000,2018-09-01,2022-07-01,43,stopped,1
INV04599,Meena Patel,Visakhapatnam,36-45,Axis Long Term Equity Fund,2500,2022-10-01,2023-05-01,16,stopped,1
INV04600,Geeta Tiwari,Kolkata,55+,HDFC Mid-Cap Opportunities Fund,3500,2017-04-01,,42,active,0
INV04601,Rohini Sharma,Mumbai,36-45,Nippon India Small Cap Fund,1000,2015-11-01,,76,active,0
INV04602,Preeti Verma,Ahmedabad,46-55,SBI Small Cap Fund,2500,2015-12-01,,69,active,0
INV04603,Preeti Saxena,Pune,55+,Nippon India Growth Fund,13500,2016-11-01,,31,active,0
INV04604,Rohini Chopra,Chennai,25-35,SBI Small Cap Fund,4000,2021-08-01,2023-02-01,24,stopped,1
INV04605,Harish Rao,Delhi,36-45,ICICI Pru Value Discovery Fund,7000,2021-08-01,,15,active,0
INV04606,Deepa Shukla,Indore,36-45,Kotak Emerging Equity Fund,7500,2016-03-01,,52,active,0
INV04607,Sanjay Reddy,Bangalore,25-35,ICICI Pru Value Discovery Fund,7000,2021-02-01,,16,active,0
INV04608,Ashish Chopra,Pune,36-45,Mirae Asset Large Cap Fund,6500,2017-12-01,,34,active,0
INV04609,Neha Malhotra,Surat,36-45,Mirae Asset Emerging Bluechip Fund,17000,2019-04-01,2024-05-01,25,stopped,1
INV04610,Lata Kapoor,Chandigarh,25-35,Axis Bluechip Fund,10500,2017-10-01,,43,active,0
INV04611,Rajesh Tiwari,Surat,25-35,Kotak Emerging Equity Fund,3000,2019-03-01,2021-06-01,35,stopped,1
INV04612,Karthik Tiwari,Ahmedabad,55+,ICICI Pru Bluechip Fund,7500,2015-07-01,2021-04-01,55,stopped,1
INV04613,Pranav Joshi,Hyderabad,36-45,Aditya Birla SL Frontline Equity,6000,2018-03-01,,37,active,0
INV04614,Geeta Kapoor,Chennai,55+,Mirae Asset Emerging Bluechip Fund,2500,2020-10-01,2023-09-01,23,stopped,1
INV04615,Sneha Nair,Pune,25-35,HDFC Flexi Cap Fund,3000,2018-12-01,2024-07-01,25,stopped,1
INV04616,Sunil Yadav,Visakhapatnam,25-35,Kotak Emerging Equity Fund,7500,2020-11-01,,26,active,0
INV04617,Priya Singh,Chandigarh,36-45,Aditya Birla SL Frontline Equity,3500,2015-08-01,,38,active,0
INV04618,Kuldeep Bansal,Hyderabad,46-55,Parag Parikh Flexi Cap Fund,1000,2020-02-01,2023-11-01,15,stopped,1
INV04619,Pooja Menon,Chennai,55+,Nippon India Growth Fund,4000,2018-05-01,2021-02-01,22,stopped,1
INV04620,Gaurav Malhotra,Hyderabad,36-45,Mirae Asset Large Cap Fund,3000,2021-09-01,2023-09-01,13,stopped,1
INV04621,Rohini Yadav,Bangalore,36-45,ICICI Pru Value Discovery Fund,9000,2021-03-01,,14,active,0
INV04622,Vijay Reddy,Delhi,36-45,Aditya Birla SL Frontline Equity,6000,2022-11-01,,11,active,0
INV04623,Gaurav Menon,Indore,36-45,Axis Bluechip Fund,16500,2020-05-01,2024-10-01,25,stopped,1
INV04624,Divya Reddy,Ahmedabad,25-35,Nippon India Small Cap Fund,6000,2017-02-01,,50,active,0
INV04625,Manoj Tiwari,Mumbai,36-45,Mirae Asset Emerging Bluechip Fund,30500,2015-08-01,2024-06-01,32,stopped,1
INV04626,Divya Malhotra,Lucknow,46-55,UTI Flexi Cap Fund,2500,2022-08-01,,10,active,0
INV04627,Seema Gupta,Delhi,36-45,Aditya Birla SL Frontline Equity,6000,2020-09-01,2023-01-01,30,stopped,1
INV04628,Swati Rao,Delhi,36-45,Nippon India Small Cap Fund,9500,2020-08-01,,36,active,0
INV04629,Meena Shukla,Jaipur,36-45,Aditya Birla SL Frontline Equity,5000,2022-04-01,,13,active,0
INV04630,Arjun Khanna,Hyderabad,46-55,Axis Long Term Equity Fund,4000,2018-10-01,,33,active,0
INV04631,Meena Menon,Pune,25-35,Franklin India Prima Fund,500,2018-12-01,2020-06-01,40,stopped,1
INV04632,Manoj Dubey,Nagpur,55+,Axis Bluechip Fund,7500,2020-01-01,2022-12-01,33,stopped,1
INV04633,Sunita Agarwal,Nagpur,36-45,Nippon India Small Cap Fund,2000,2020-05-01,2023-12-01,40,stopped,1
INV04634,Geeta Singh,Vadodara,25-35,Nippon India Small Cap Fund,5500,2021-04-01,2023-09-01,23,stopped,1
INV04635,Sunita Chauhan,Hyderabad,36-45,DSP Mid Cap Fund,17500,2019-03-01,2020-01-01,30,stopped,1
INV04636,Ravi Bansal,Surat,46-55,ICICI Pru Value Discovery Fund,19000,2018-01-01,2023-11-01,41,stopped,1
INV04637,Rajesh Menon,Chandigarh,25-35,ICICI Pru Bluechip Fund,1500,2022-08-01,2024-03-01,16,stopped,1
INV04638,Karthik Chauhan,Chandigarh,25-35,Axis Long Term Equity Fund,5500,2016-11-01,,35,active,0
INV04639,Kuldeep Malhotra,Hyderabad,36-45,SBI Small Cap Fund,1500,2015-08-01,2016-12-01,62,stopped,1
INV04640,Geeta Pandey,Surat,25-35,Canara Robeco Emerging Equities,19000,2015-11-01,,66,active,0
INV04641,Manoj Chaudhary,Chandigarh,36-45,Parag Parikh Flexi Cap Fund,24000,2018-10-01,,31,active,0
INV04642,Pranav Pillai,Chennai,36-45,UTI Flexi Cap Fund,6500,2018-05-01,2022-10-01,27,stopped,1
INV04643,Harish Dubey,Bhopal,46-55,SBI Small Cap Fund,1500,2018-10-01,2020-03-01,53,stopped,1
INV04644,Ashish Dubey,Bangalore,36-45,Mirae Asset Large Cap Fund,9000,2021-09-01,,22,active,0
INV04645,Divya Saxena,Lucknow,46-55,Canara Robeco Emerging Equities,6500,2015-09-01,,68,active,0
INV04646,Gaurav Sharma,Ahmedabad,36-45,Mirae Asset Emerging Bluechip Fund,10000,2018-03-01,2024-06-01,24,stopped,1
INV04647,Lakshmi Sharma,Chennai,46-55,DSP Mid Cap Fund,4500,2022-11-01,,10,active,0
INV04648,Rahul Nair,Jaipur,36-45,Nippon India Growth Fund,18000,2016-01-01,2016-08-01,55,stopped,1
INV04649,Anil Dubey,Bhopal,36-45,Axis Bluechip Fund,3000,2017-05-01,,33,active,0
INV04650,Geeta Malhotra,Lucknow,46-55,Kotak Emerging Equity Fund,1500,2020-02-01,,27,active,0
INV04651,Pranav Pandey,Kolkata,25-35,Franklin India Prima Fund,9500,2018-08-01,2022-03-01,40,stopped,1
INV04652,Karthik Bansal,Jaipur,25-35,Kotak Emerging Equity Fund,4000,2017-03-01,2019-02-01,39,stopped,1
INV04653,Manoj Agarwal,Chandigarh,55+,DSP Mid Cap Fund,6000,2020-02-01,2021-08-01,33,stopped,1
